local_time;wind_electricity_kW;wind_speed_m_s;solar_electricity_kW;solar_electricity_W;consommation_kW;solar_per_panel_kWh;solar_1189_panneaux_kWh;generation_totale_kWh;bilan_horaire_kWh;energie_stockee_batteries_kWh;etat_batterie_pct;energie_non_servie_kWh;energie_ecretee_kWh
2019-01-01 01:00:00;27.862;6505;0.0;0;30;0.0;0.0;27.862;-2.1380000000000017;1993.702;89.90358946608947;0.0;0.0
2019-01-01 02:00:00;28.532;6560;0.0;0;30;0.0;0.0;28.532;-1.468;1992.234;89.83739177489177;0.0;0.0
2019-01-01 03:00:00;26.972;6430;0.0;0;30;0.0;0.0;26.972;-3.0279999999999987;1989.206;89.70084776334775;0.0;0.0
2019-01-01 04:00:00;22.973;6076;0.0;0;30;0.0;0.0;22.973;-7.027000000000001;1982.1789999999999;89.38397366522366;0.0;0.0
2019-01-01 05:00:00;20.624;5862;0.0;0;33;0.0;0.0;20.624;-12.376000000000001;1969.8029999999999;88.82589285714286;0.0;0.0
2019-01-01 06:00:00;18.829;5686;0.0;0;35;0.0;0.0;18.829;-16.171;1953.6319999999998;88.0966810966811;0.0;0.0
2019-01-01 07:00:00;16.744;5467;0.0;0;40;0.0;0.0;16.744;-23.256;1930.3759999999997;87.04797979797979;0.0;0.0
2019-01-01 08:00:00;15.499;5334;1.513;27;45;0.0052172413793103445;6.2033;21.7023;-23.2977;1907.0782999999997;85.99739808802308;0.0;0.0
2019-01-01 09:00:00;13.001;5034;14.101;246;50;0.04862413793103448;57.8141;70.8151;20.8151;1927.8933999999997;86.93602994227993;0.0;0.0
2019-01-01 10:00:00;9.931;4633;23.34;406;45;0.08048275862068965;95.694;105.625;60.625;1988.5183999999997;89.66984126984126;0.0;0.0
2019-01-01 11:00:00;8.561;4443;28.785;501;40;0.09925862068965517;118.0185;126.5795;86.5795;1995.84;90.0;0.0;79.25789999999984
2019-01-01 12:00:00;8.818;4482;30.993;539;35;0.10687241379310344;127.0713;135.8893;100.88929999999999;1995.84;90.0;0.0;100.88930000000005
2019-01-01 13:00:00;9.314;4555;30.325;527;36;0.10456896551724137;124.3325;133.6465;97.6465;1995.84;90.0;0.0;97.64650000000006
2019-01-01 14:00:00;9.618;4598;26.683;464;36;0.0920103448275862;109.40029999999999;119.01829999999998;83.01829999999998;1995.84;90.0;0.0;83.01829999999995
2019-01-01 15:00:00;9.038;4514;20.043;349;36;0.06911379310344827;82.1763;91.2143;55.214299999999994;1995.84;90.0;0.0;55.21429999999987
2019-01-01 16:00:00;8.264;4388;9.231;161;35;0.03183103448275862;37.8471;46.11109999999999;11.111099999999993;1995.84;90.0;0.0;11.111100000000079
2019-01-01 17:00:00;10.697;4748;0.0;0;40;0.0;0.0;10.697;-29.303;1966.5369999999998;88.67861652236653;0.0;0.0
2019-01-01 18:00:00;15.956;5385;0.0;0;47;0.0;0.0;15.956;-31.044;1935.4929999999997;87.27872474747473;0.0;0.0
2019-01-01 19:00:00;20.44;5844;0.0;0;50;0.0;0.0;20.44;-29.56;1905.9329999999998;85.94575216450217;0.0;0.0
2019-01-01 20:00:00;24.866;6242;0.0;0;47;0.0;0.0;24.866;-22.134;1883.7989999999998;84.94764610389609;0.0;0.0
2019-01-01 21:00:00;28.791;6576;0.0;0;40;0.0;0.0;28.791;-11.209;1872.5899999999997;84.44218975468975;0.0;0.0
2019-01-01 22:00:00;32.646;6885;0.0;0;35;0.0;0.0;32.646;-2.353999999999999;1870.2359999999996;84.33603896103895;0.0;0.0
2019-01-01 23:00:00;37.355;7240;0.0;0;28;0.0;0.0;37.355;9.354999999999997;1879.5909999999997;84.75789141414141;0.0;0.0
2019-01-02 00:00:00;40.731;7499;0.0;0;30;0.0;0.0;40.731;10.731000000000002;1890.3219999999997;85.24179292929291;0.0;0.0
2019-01-02 01:00:00;44.206;7752;0.0;0;30;0.0;0.0;44.206;14.206000000000003;1904.5279999999996;85.88239538239537;0.0;0.0
2019-01-02 02:00:00;46.022;7886;0.0;0;30;0.0;0.0;46.022;16.022;1920.5499999999995;86.60488816738814;0.0;0.0
2019-01-02 03:00:00;45.391;7840;0.0;0;30;0.0;0.0;45.391;15.390999999999998;1935.9409999999996;87.29892676767675;0.0;0.0
2019-01-02 04:00:00;48.389;8049;0.0;0;30;0.0;0.0;48.389;18.389000000000003;1954.3299999999995;88.12815656565654;0.0;0.0
2019-01-02 05:00:00;49.797;8154;0.0;0;33;0.0;0.0;49.797;16.796999999999997;1971.1269999999995;88.88559704184702;0.0;0.0
2019-01-02 06:00:00;50.104;8182;0.0;0;35;0.0;0.0;50.104;15.104;1986.2309999999995;89.5666937229437;0.0;0.0
2019-01-02 07:00:00;50.32;8198;0.0;0;40;0.0;0.0;50.32;10.32;1995.84;90.0;0.0;0.710999999999558
2019-01-02 08:00:00;51.032;8250;1.803;32;45;0.0062172413793103445;7.3923;58.424299999999995;13.424299999999995;1995.84;90.0;0.0;13.424299999999903
2019-01-02 09:00:00;52.534;8350;15.384;269;50;0.053048275862068964;63.0744;115.60839999999999;65.60839999999999;1995.84;90.0;0.0;65.60839999999985
2019-01-02 10:00:00;55.644;8583;25.12;438;45;0.08662068965517242;102.992;158.636;113.636;1995.84;90.0;0.0;113.6360000000002
2019-01-02 11:00:00;54.949;8529;30.932;538;40;0.10666206896551723;126.82119999999999;181.7702;141.7702;1995.84;90.0;0.0;141.77020000000016
2019-01-02 12:00:00;53.363;8415;33.942;590;35;0.11704137931034483;139.1622;192.5252;157.5252;1995.84;90.0;0.0;157.5251999999998
2019-01-02 13:00:00;51.495;8277;32.774;570;36;0.11301379310344828;134.3734;185.8684;149.8684;1995.84;90.0;0.0;149.86840000000007
2019-01-02 14:00:00;49.385;8126;30.54;531;36;0.10531034482758621;125.214;174.599;138.599;1995.84;90.0;0.0;138.59899999999993
2019-01-02 15:00:00;45.942;7879;24.072;420;36;0.08300689655172414;98.6952;144.6372;108.6372;1995.84;90.0;0.0;108.6371999999999
2019-01-02 16:00:00;42.406;7616;12.074;211;35;0.04163448275862069;49.5034;91.9094;56.909400000000005;1995.84;90.0;0.0;56.90939999999978
2019-01-02 17:00:00;45.081;7817;0.0;0;40;0.0;0.0;45.081;5.081000000000003;1995.84;90.0;0.0;5.080999999999904
2019-01-02 18:00:00;46.355;7909;0.0;0;47;0.0;0.0;46.355;-0.6450000000000031;1995.195;89.9709145021645;0.0;0.0
2019-01-02 19:00:00;46.234;7896;0.0;0;50;0.0;0.0;46.234;-3.7659999999999982;1991.4289999999999;89.80109126984127;0.0;0.0
2019-01-02 20:00:00;46.63;7924;0.0;0;47;0.0;0.0;46.63;-0.36999999999999744;1991.059;89.78440656565657;0.0;0.0
2019-01-02 21:00:00;46.771;7940;0.0;0;40;0.0;0.0;46.771;6.771000000000001;1995.84;90.0;0.0;1.990000000000009
2019-01-02 22:00:00;44.804;7797;0.0;0;35;0.0;0.0;44.804;9.804000000000002;1995.84;90.0;0.0;9.804000000000087
2019-01-02 23:00:00;42.731;7638;0.0;0;28;0.0;0.0;42.731;14.731000000000002;1995.84;90.0;0.0;14.730999999999995
2019-01-03 00:00:00;40.9;7506;0.0;0;30;0.0;0.0;40.9;10.899999999999999;1995.84;90.0;0.0;10.900000000000091
2019-01-03 01:00:00;38.566;7338;0.0;0;30;0.0;0.0;38.566;8.566000000000003;1995.84;90.0;0.0;8.566000000000031
2019-01-03 02:00:00;36.164;7159;0.0;0;30;0.0;0.0;36.164;6.1640000000000015;1995.84;90.0;0.0;6.163999999999987
2019-01-03 03:00:00;34.325;7018;0.0;0;30;0.0;0.0;34.325;4.325000000000003;1995.84;90.0;0.0;4.3250000000000455
2019-01-03 04:00:00;32.867;6907;0.0;0;30;0.0;0.0;32.867;2.8669999999999973;1995.84;90.0;0.0;2.866999999999962
2019-01-03 05:00:00;31.042;6754;0.0;0;33;0.0;0.0;31.042;-1.9579999999999984;1993.8819999999998;89.91170634920634;0.0;0.0
2019-01-03 06:00:00;29.573;6645;0.0;0;35;0.0;0.0;29.573;-5.427;1988.455;89.66698232323233;0.0;0.0
2019-01-03 07:00:00;27.959;6513;0.0;0;40;0.0;0.0;27.959;-12.041;1976.414;89.12400793650794;0.0;0.0
2019-01-03 08:00:00;27.907;6509;2.751;49;45;0.009486206896551724;11.2791;39.186099999999996;-5.813900000000004;1970.6000999999999;88.86183712121212;0.0;0.0
2019-01-03 09:00:00;22.744;6059;18.932;331;50;0.06528275862068965;77.62119999999999;100.36519999999999;50.36519999999999;1995.84;90.0;0.0;25.125299999999925
2019-01-03 10:00:00;17.752;5566;28.62;499;45;0.09868965517241379;117.342;135.094;90.094;1995.84;90.0;0.0;90.09399999999982
2019-01-03 11:00:00;22.265;6008;34.108;593;40;0.11761379310344827;139.84279999999998;162.1078;122.1078;1995.84;90.0;0.0;122.1078
2019-01-03 12:00:00;24.524;6212;36.319;631;35;0.12523793103448277;148.9079;173.4319;138.4319;1995.84;90.0;0.0;138.4318999999998
2019-01-03 13:00:00;25.292;6287;35.481;617;36;0.12234827586206898;145.4721;170.7641;134.7641;1995.84;90.0;0.0;134.7641000000001
2019-01-03 14:00:00;24.87;6248;31.616;550;36;0.1090206896551724;129.6256;154.4956;118.4956;1995.84;90.0;0.0;118.49559999999997
2019-01-03 15:00:00;21.676;5952;24.162;421;36;0.08331724137931035;99.0642;120.7402;84.7402;1995.84;90.0;0.0;84.74019999999996
2019-01-03 16:00:00;18.649;5667;12.003;210;35;0.041389655172413796;49.212300000000006;67.8613;32.8613;1995.84;90.0;0.0;32.86130000000003
2019-01-03 17:00:00;22.305;6014;0.0;0;40;0.0;0.0;22.305;-17.695;1978.145;89.2020652958153;0.0;0.0
2019-01-03 18:00:00;27.799;6494;0.0;0;47;0.0;0.0;27.799;-19.201;1958.944;88.33621933621934;0.0;0.0
2019-01-03 19:00:00;27.533;6474;0.0;0;50;0.0;0.0;27.533;-22.467;1936.4769999999999;87.32309704184703;0.0;0.0
2019-01-03 20:00:00;27.44;6465;0.0;0;47;0.0;0.0;27.44;-19.56;1916.917;86.4410624098124;0.0;0.0
2019-01-03 21:00:00;27.875;6506;0.0;0;40;0.0;0.0;27.875;-12.125;1904.792;85.89430014430015;0.0;0.0
2019-01-03 22:00:00;28.976;6593;0.0;0;35;0.0;0.0;28.976;-6.024000000000001;1898.768;85.62265512265512;0.0;0.0
2019-01-03 23:00:00;28.995;6594;0.0;0;28;0.0;0.0;28.995;0.995000000000001;1899.763;85.66752344877345;0.0;0.0
2019-01-04 00:00:00;28.062;6522;0.0;0;30;0.0;0.0;28.062;-1.9379999999999988;1897.8249999999998;85.58013167388167;0.0;0.0
2019-01-04 01:00:00;28.025;6518;0.0;0;30;0.0;0.0;28.025;-1.9750000000000014;1895.85;85.49107142857143;0.0;0.0
2019-01-04 02:00:00;28.722;6573;0.0;0;30;0.0;0.0;28.722;-1.2779999999999987;1894.572;85.43344155844156;0.0;0.0
2019-01-04 03:00:00;29.135;6606;0.0;0;30;0.0;0.0;29.135;-0.8649999999999984;1893.7069999999999;85.39443542568542;0.0;0.0
2019-01-04 04:00:00;27.8;6496;0.0;0;30;0.0;0.0;27.8;-2.1999999999999993;1891.5069999999998;85.29522907647907;0.0;0.0
2019-01-04 05:00:00;25.904;6332;0.0;0;33;0.0;0.0;25.904;-7.096;1884.4109999999998;84.9752435064935;0.0;0.0
2019-01-04 06:00:00;25.384;6295;0.0;0;35;0.0;0.0;25.384;-9.616;1874.7949999999998;84.54162157287156;0.0;0.0
2019-01-04 07:00:00;25.909;6339;0.0;0;40;0.0;0.0;25.909;-14.091000000000001;1860.704;83.9062049062049;0.0;0.0
2019-01-04 08:00:00;25.436;6299;2.5;44;45;0.008620689655172414;10.25;35.686;-9.314;1851.3899999999999;83.4862012987013;0.0;0.0
2019-01-04 09:00:00;18.976;5695;16.742;293;50;0.057731034482758625;68.6422;87.6182;37.6182;1889.0081999999998;85.1825487012987;0.0;0.0
2019-01-04 10:00:00;12.345;4962;26.38;460;45;0.0909655172413793;108.15799999999999;120.50299999999999;75.50299999999999;1964.5111999999997;88.5872655122655;0.0;0.0
2019-01-04 11:00:00;14.443;5215;32.992;574;40;0.1137655172413793;135.2672;149.71020000000001;109.71020000000001;1995.84;90.0;0.0;78.38139999999999
2019-01-04 12:00:00;16.257;5417;35.711;621;35;0.12314137931034483;146.4151;162.6721;127.6721;1995.84;90.0;0.0;127.6721
2019-01-04 13:00:00;16.743;5465;34.469;599;36;0.11885862068965518;141.3229;158.0659;122.0659;1995.84;90.0;0.0;122.06589999999983
2019-01-04 14:00:00;16.238;5415;29.749;518;36;0.10258275862068965;121.97089999999999;138.20889999999997;102.20889999999997;1995.84;90.0;0.0;102.20889999999986
2019-01-04 15:00:00;12.595;4994;18.501;322;36;0.06379655172413794;75.8541;88.4491;52.4491;1995.84;90.0;0.0;52.449100000000044
2019-01-04 16:00:00;10.296;4693;5.465;95;35;0.018844827586206897;22.4065;32.7025;-2.2974999999999994;1993.5425;89.89639700577202;0.0;0.0
2019-01-04 17:00:00;13.546;5109;0.0;0;40;0.0;0.0;13.546;-26.454;1967.0885;88.70348575036076;0.0;0.0
2019-01-04 18:00:00;17.542;5545;0.0;0;47;0.0;0.0;17.542;-29.458;1937.6305;87.37511273448773;0.0;0.0
2019-01-04 19:00:00;19.829;5778;0.0;0;50;0.0;0.0;19.829;-30.171;1907.4595;86.01458784271284;0.0;0.0
2019-01-04 20:00:00;21.979;5982;0.0;0;47;0.0;0.0;21.979;-25.021;1882.4385;84.886295995671;0.0;0.0
2019-01-04 21:00:00;23.484;6127;0.0;0;40;0.0;0.0;23.484;-16.516;1865.9225;84.14152687590187;0.0;0.0
2019-01-04 22:00:00;24.866;6243;0.0;0;35;0.0;0.0;24.866;-10.134;1855.7884999999999;83.68454635642135;0.0;0.0
2019-01-04 23:00:00;27.981;6515;0.0;0;28;0.0;0.0;27.981;-0.01899999999999835;1855.7694999999999;83.68368957431457;0.0;0.0
2019-01-05 00:00:00;31.3;6784;0.0;0;30;0.0;0.0;31.3;1.3000000000000007;1857.0694999999998;83.7423115079365;0.0;0.0
2019-01-05 01:00:00;34.546;7037;0.0;0;30;0.0;0.0;34.546;4.545999999999999;1861.6154999999999;83.9473079004329;0.0;0.0
2019-01-05 02:00:00;35.241;7089;0.0;0;30;0.0;0.0;35.241;5.241;1866.8564999999999;84.18364448051948;0.0;0.0
2019-01-05 03:00:00;36.955;7220;0.0;0;30;0.0;0.0;36.955;6.954999999999998;1873.8114999999998;84.49727182539681;0.0;0.0
2019-01-05 04:00:00;38.562;7332;0.0;0;30;0.0;0.0;38.562;8.561999999999998;1882.3734999999997;84.8833648989899;0.0;0.0
2019-01-05 05:00:00;41.699;7571;0.0;0;33;0.0;0.0;41.699;8.698999999999998;1891.0724999999998;85.27563582251081;0.0;0.0
2019-01-05 06:00:00;43.972;7733;0.0;0;35;0.0;0.0;43.972;8.972000000000001;1900.0444999999997;85.68021735209234;0.0;0.0
2019-01-05 07:00:00;44.956;7808;0.0;0;40;0.0;0.0;44.956;4.956000000000003;1905.0004999999996;85.90370220057719;0.0;0.0
2019-01-05 08:00:00;45.664;7852;2.781;49;45;0.009589655172413794;11.4021;57.066100000000006;12.066100000000006;1917.0665999999997;86.44780844155844;0.0;0.0
2019-01-05 09:00:00;42.231;7608;18.675;326;50;0.06439655172413794;76.56750000000001;118.79850000000002;68.79850000000002;1985.8650999999998;89.5501939033189;0.0;0.0
2019-01-05 10:00:00;42.942;7652;28.121;490;45;0.09696896551724138;115.2961;158.2381;113.2381;1995.84;90.0;0.0;103.26319999999964
2019-01-05 11:00:00;53.757;8442;33.265;579;40;0.11470689655172414;136.3865;190.14350000000002;150.14350000000002;1995.84;90.0;0.0;150.1434999999999
2019-01-05 12:00:00;60.337;8947;35.158;611;35;0.1212344827586207;144.14780000000002;204.4848;169.4848;1995.84;90.0;0.0;169.48479999999995
2019-01-05 13:00:00;62.837;9142;33.937;590;36;0.11702413793103447;139.1417;201.9787;165.9787;1995.84;90.0;0.0;165.9786999999999
2019-01-05 14:00:00;62.423;9110;29.912;520;36;0.1031448275862069;122.6392;185.06220000000002;149.06220000000002;1995.84;90.0;0.0;149.06220000000008
2019-01-05 15:00:00;59.518;8883;22.368;390;36;0.07713103448275861;91.7088;151.2268;115.2268;1995.84;90.0;0.0;115.22680000000014
2019-01-05 16:00:00;58.955;8830;10.38;182;35;0.03579310344827587;42.55800000000001;101.513;66.513;1995.84;90.0;0.0;66.51300000000015
2019-01-05 17:00:00;58.865;8827;0.0;0;40;0.0;0.0;58.865;18.865000000000002;1995.84;90.0;0.0;18.86500000000001
2019-01-05 18:00:00;60.3;8944;0.0;0;47;0.0;0.0;60.3;13.299999999999997;1995.84;90.0;0.0;13.299999999999955
2019-01-05 19:00:00;61.472;9028;0.0;0;50;0.0;0.0;61.472;11.472000000000001;1995.84;90.0;0.0;11.47199999999998
2019-01-05 20:00:00;60.144;8932;0.0;0;47;0.0;0.0;60.144;13.143999999999998;1995.84;90.0;0.0;13.144000000000005
2019-01-05 21:00:00;61.477;9028;0.0;0;40;0.0;0.0;61.477;21.476999999999997;1995.84;90.0;0.0;21.47700000000009
2019-01-05 22:00:00;62.166;9090;0.0;0;35;0.0;0.0;62.166;27.165999999999997;1995.84;90.0;0.0;27.16599999999994
2019-01-05 23:00:00;63.467;9187;0.0;0;28;0.0;0.0;63.467;35.467;1995.84;90.0;0.0;35.4670000000001
2019-01-06 00:00:00;64.463;9275;0.0;0;30;0.0;0.0;64.463;34.462999999999994;1995.84;90.0;0.0;34.462999999999965
2019-01-06 01:00:00;63.995;9233;0.0;0;30;0.0;0.0;63.995;33.995;1995.84;90.0;0.0;33.99499999999989
2019-01-06 02:00:00;63.348;9182;0.0;0;30;0.0;0.0;63.348;33.348;1995.84;90.0;0.0;33.347999999999956
2019-01-06 03:00:00;62.554;9121;0.0;0;30;0.0;0.0;62.554;32.554;1995.84;90.0;0.0;32.55400000000009
2019-01-06 04:00:00;61.279;9012;0.0;0;30;0.0;0.0;61.279;31.279000000000003;1995.84;90.0;0.0;31.278999999999996
2019-01-06 05:00:00;59.515;8883;0.0;0;33;0.0;0.0;59.515;26.515;1995.84;90.0;0.0;26.5150000000001
2019-01-06 06:00:00;57.135;8701;0.0;0;35;0.0;0.0;57.135;22.134999999999998;1995.84;90.0;0.0;22.13499999999999
2019-01-06 07:00:00;54.703;8510;0.0;0;40;0.0;0.0;54.703;14.703000000000003;1995.84;90.0;0.0;14.702999999999975
2019-01-06 08:00:00;54.434;8494;2.767;49;45;0.009541379310344827;11.3447;65.7787;20.7787;1995.84;90.0;0.0;20.77870000000007
2019-01-06 09:00:00;51.032;8247;17.939;313;50;0.06185862068965517;73.5499;124.58189999999999;74.58189999999999;1995.84;90.0;0.0;74.5818999999999
2019-01-06 10:00:00;47.765;8006;27.624;481;45;0.0952551724137931;113.2584;161.02339999999998;116.02339999999998;1995.84;90.0;0.0;116.02339999999981
2019-01-06 11:00:00;51.579;8287;34.293;597;40;0.11825172413793103;140.6013;192.18030000000002;152.18030000000002;1995.84;90.0;0.0;152.18030000000022
2019-01-06 12:00:00;56.189;8631;36.398;633;35;0.12551034482758622;149.23180000000002;205.4208;170.4208;1995.84;90.0;0.0;170.4208000000001
2019-01-06 13:00:00;58.561;8808;35.326;614;36;0.12181379310344828;144.8366;203.3976;167.3976;1995.84;90.0;0.0;167.3976
2019-01-06 14:00:00;59.032;8846;31.522;548;36;0.10869655172413793;129.24020000000002;188.2722;152.2722;1995.84;90.0;0.0;152.2722000000001
2019-01-06 15:00:00;55.426;8567;24.242;422;36;0.08359310344827586;99.3922;154.8182;118.81819999999999;1995.84;90.0;0.0;118.81819999999993
2019-01-06 16:00:00;51.58;8289;12.032;210;35;0.04148965517241379;49.331199999999995;100.9112;65.9112;1995.84;90.0;0.0;65.91119999999978
2019-01-06 17:00:00;53.486;8420;0.0;0;40;0.0;0.0;53.486;13.485999999999997;1995.84;90.0;0.0;13.486000000000104
2019-01-06 18:00:00;52.535;8354;0.0;0;47;0.0;0.0;52.535;5.534999999999997;1995.84;90.0;0.0;5.535000000000082
2019-01-06 19:00:00;51.579;8287;0.0;0;50;0.0;0.0;51.579;1.5790000000000006;1995.84;90.0;0.0;1.5789999999999509
2019-01-06 20:00:00;52.005;8316;0.0;0;47;0.0;0.0;52.005;5.005000000000003;1995.84;90.0;0.0;5.005000000000109
2019-01-06 21:00:00;52.015;8316;0.0;0;40;0.0;0.0;52.015;12.015;1995.84;90.0;0.0;12.0150000000001
2019-01-06 22:00:00;51.141;8254;0.0;0;35;0.0;0.0;51.141;16.141;1995.84;90.0;0.0;16.141000000000076
2019-01-06 23:00:00;48.724;8076;0.0;0;28;0.0;0.0;48.724;20.723999999999997;1995.84;90.0;0.0;20.723999999999933
2019-01-07 00:00:00;47.877;8020;0.0;0;30;0.0;0.0;47.877;17.877000000000002;1995.84;90.0;0.0;17.876999999999953
2019-01-07 01:00:00;46.94;7952;0.0;0;30;0.0;0.0;46.94;16.939999999999998;1995.84;90.0;0.0;16.940000000000055
2019-01-07 02:00:00;45.666;7857;0.0;0;30;0.0;0.0;45.666;15.665999999999997;1995.84;90.0;0.0;15.66599999999994
2019-01-07 03:00:00;43.795;7724;0.0;0;30;0.0;0.0;43.795;13.795000000000002;1995.84;90.0;0.0;13.795000000000073
2019-01-07 04:00:00;42.032;7593;0.0;0;30;0.0;0.0;42.032;12.031999999999996;1995.84;90.0;0.0;12.031999999999925
2019-01-07 05:00:00;40.727;7490;0.0;0;33;0.0;0.0;40.727;7.726999999999997;1995.84;90.0;0.0;7.727000000000089
2019-01-07 06:00:00;39.778;7423;0.0;0;35;0.0;0.0;39.778;4.777999999999999;1995.84;90.0;0.0;4.77800000000002
2019-01-07 07:00:00;39.506;7400;0.0;0;40;0.0;0.0;39.506;-0.4939999999999998;1995.346;89.97772366522368;0.0;0.0
2019-01-07 08:00:00;39.644;7415;2.294;40;45;0.007910344827586208;9.4054;49.0494;4.049399999999999;1995.84;90.0;0.0;3.5554000000001906
2019-01-07 09:00:00;36.798;7208;16.699;292;50;0.057582758620689664;68.4659;105.2639;55.26390000000001;1995.84;90.0;0.0;55.26390000000015
2019-01-07 10:00:00;41.405;7549;26.511;462;45;0.09141724137931034;108.6951;150.1001;105.1001;1995.84;90.0;0.0;105.10009999999988
2019-01-07 11:00:00;43.608;7710;33.115;576;40;0.1141896551724138;135.7715;179.3795;139.3795;1995.84;90.0;0.0;139.37950000000023
2019-01-07 12:00:00;42.406;7616;35.592;619;35;0.12273103448275861;145.9272;188.3332;153.3332;1995.84;90.0;0.0;153.3331999999998
2019-01-07 13:00:00;43.181;7670;34.58;601;36;0.11924137931034483;141.778;184.959;148.959;1995.84;90.0;0.0;148.95900000000006
2019-01-07 14:00:00;43.855;7728;30.601;532;36;0.10552068965517242;125.4641;169.3191;133.3191;1995.84;90.0;0.0;133.31909999999993
2019-01-07 15:00:00;42.505;7627;22.805;397;36;0.07863793103448276;93.5005;136.0055;100.00550000000001;1995.84;90.0;0.0;100.00549999999998
2019-01-07 16:00:00;36.554;7185;9.716;170;35;0.03350344827586207;39.8356;76.3896;41.3896;1995.84;90.0;0.0;41.38959999999997
2019-01-07 17:00:00;34.358;7022;0.0;0;40;0.0;0.0;34.358;-5.642000000000003;1990.1979999999999;89.7455808080808;0.0;0.0
2019-01-07 18:00:00;32.771;6891;0.0;0;47;0.0;0.0;32.771;-14.229;1975.9689999999998;89.1039411976912;0.0;0.0
2019-01-07 19:00:00;32.519;6879;0.0;0;50;0.0;0.0;32.519;-17.481;1958.4879999999998;88.31565656565657;0.0;0.0
2019-01-07 20:00:00;32.789;6901;0.0;0;47;0.0;0.0;32.789;-14.210999999999999;1944.2769999999998;87.67482864357864;0.0;0.0
2019-01-07 21:00:00;33.655;6959;0.0;0;40;0.0;0.0;33.655;-6.344999999999999;1937.9319999999998;87.38870851370851;0.0;0.0
2019-01-07 22:00:00;34.062;6991;0.0;0;35;0.0;0.0;34.062;-0.9380000000000024;1936.9939999999997;87.34641053391053;0.0;0.0
2019-01-07 23:00:00;34.911;7065;0.0;0;28;0.0;0.0;34.911;6.911000000000001;1943.9049999999997;87.65805375180375;0.0;0.0
2019-01-08 00:00:00;35.501;7104;0.0;0;30;0.0;0.0;35.501;5.500999999999998;1949.4059999999997;87.90611471861472;0.0;0.0
2019-01-08 01:00:00;35.957;7137;0.0;0;30;0.0;0.0;35.957;5.957000000000001;1955.3629999999998;88.17473845598846;0.0;0.0
2019-01-08 02:00:00;37.623;7262;0.0;0;30;0.0;0.0;37.623;7.6229999999999976;1962.9859999999999;88.51848845598845;0.0;0.0
2019-01-08 03:00:00;38.012;7299;0.0;0;30;0.0;0.0;38.012;8.012;1970.9979999999998;88.87977994227994;0.0;0.0
2019-01-08 04:00:00;38.834;7357;0.0;0;30;0.0;0.0;38.834;8.834000000000003;1979.8319999999999;89.27813852813853;0.0;0.0
2019-01-08 05:00:00;40.728;7493;0.0;0;33;0.0;0.0;40.728;7.7280000000000015;1987.56;89.62662337662339;0.0;0.0
2019-01-08 06:00:00;41.482;7555;0.0;0;35;0.0;0.0;41.482;6.481999999999999;1994.042;89.91892135642135;0.0;0.0
2019-01-08 07:00:00;41.405;7549;0.0;0;40;0.0;0.0;41.405;1.4050000000000011;1995.447;89.98227813852813;0.0;0.0
2019-01-08 08:00:00;41.293;7541;1.585;28;45;0.00546551724137931;6.4985;47.7915;2.791499999999999;1995.84;90.0;0.0;2.3985000000000127
2019-01-08 09:00:00;38.252;7317;12.848;224;50;0.04430344827586207;52.6768;90.9288;40.928799999999995;1995.84;90.0;0.0;40.92879999999991
2019-01-08 10:00:00;44.426;7767;22.497;392;45;0.07757586206896552;92.2377;136.6637;91.6637;1995.84;90.0;0.0;91.66369999999984
2019-01-08 11:00:00;51.032;8246;28.025;487;40;0.09663793103448276;114.9025;165.9345;125.93450000000001;1995.84;90.0;0.0;125.93450000000007
2019-01-08 12:00:00;54.434;8492;30.141;524;35;0.10393448275862069;123.57809999999999;178.01209999999998;143.01209999999998;1995.84;90.0;0.0;143.01210000000015
2019-01-08 13:00:00;54.434;8497;27.063;470;36;0.09332068965517241;110.9583;165.39229999999998;129.39229999999998;1995.84;90.0;0.0;129.39229999999975
2019-01-08 14:00:00;55.797;8601;20.985;364;36;0.07236206896551724;86.0385;141.8355;105.8355;1995.84;90.0;0.0;105.83549999999991
2019-01-08 15:00:00;55.691;8593;15.108;263;36;0.052096551724137935;61.942800000000005;117.63380000000001;81.63380000000001;1995.84;90.0;0.0;81.63379999999984
2019-01-08 16:00:00;55.827;8604;4.309;75;35;0.014858620689655173;17.666900000000002;73.4939;38.4939;1995.84;90.0;0.0;38.49389999999994
2019-01-08 17:00:00;56.169;8629;0.0;0;40;0.0;0.0;56.169;16.168999999999997;1995.84;90.0;0.0;16.169000000000096
2019-01-08 18:00:00;60.124;8920;0.0;0;47;0.0;0.0;60.124;13.124000000000002;1995.84;90.0;0.0;13.124000000000024
2019-01-08 19:00:00;65.312;9344;0.0;0;50;0.0;0.0;65.312;15.311999999999998;1995.84;90.0;0.0;15.311999999999898
2019-01-08 20:00:00;72.212;9946;0.0;0;47;0.0;0.0;72.212;25.212000000000003;1995.84;90.0;0.0;25.21199999999999
2019-01-08 21:00:00;73.533;10073;0.0;0;40;0.0;0.0;73.533;33.533;1995.84;90.0;0.0;33.5329999999999
2019-01-08 22:00:00;74.671;10184;0.0;0;35;0.0;0.0;74.671;39.67100000000001;1995.84;90.0;0.0;39.67100000000005
2019-01-08 23:00:00;76.743;10396;0.0;0;28;0.0;0.0;76.743;48.742999999999995;1995.84;90.0;0.0;48.74299999999994
